"year","number","type","reporting category","standard","item description","pts","school%","state%","school_state_diff","grade_level","discipline core idea","standard desc","item_library_URL","year_2024"
"2022","3","SR","PS","7.PS.2.3","Compare the strengths of the electric forces between charged particles at different distances to determine which two particles have the greatest attractive electric force.",1,57,49,8,"7","Motion and Stability: Forces and Interactions","Analyze data to describe the effect of distance and magnitude of electric charge on the strength of electric forces.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC903847508&YearCode=2022","no"
"2022","4","SR","ES","8.ESS.1.2","Analyze mass and distance data of planets to determine the planet that has the greatest gravitational force acting on it.",1,62,64,-2,"8","Earth's Place in the Universe","Explain the role of gravity in ocean tides, the orbital motions of planets, their moons, and asteroids in the solar system.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC633058958&YearCode=2022","no"
"2022","5","CR","PS","7.PS.3.1","Compare the kinetic energy of two students when given their speed and mass and explain the reasoning; identify the graph that shows the relationship between speed and kinetic energy and explain the reasoning.",2,47,39,8,"7","Energy","Construct and interpret data and graphs to describe the relationships among kinetic energy, mass, and speed of an object.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC816553266&YearCode=2022","no"
"2022","6","SR","ES","8.ESS.3.5","Interpret a model to show how thermal energy that causes global warming moves through Earth's systems. Identify activities that will reduce greenhouse gas production.",2,64,59,5,"8","Earth and Human Activity","Examine and interpret data to describe the role that human activities have played in causing the rise in global temperatures over the past century.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC905636245&YearCode=2022","no"
"2022","7","SR","TE","7.ETS.3.5","Determine whether parts of a system are inputs, processes, or outputs.",1,59,50,9,"7","Technological Systems","Use the concept of systems engineering to model inputs, processes, outputs, and feedback among components of a transportation, structural, or communication system.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC630748134&YearCode=2022","no"
"2022","8","SR","TE","7.ETS.3.3","Determine whether parts of a vehicle are structural, propulsion, or control subsystems.",1,59,54,5,"7","Technological Systems","Research and communicate information about how transportation systems are designed to move people and goods using a variety of vehicles and devices. Identify and describe subsystems of a transportation vehicle, including structural, propulsion, guidance, suspension, and control subsystems","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC633724344&YearCode=2022","no"
"2022","9","SR","TE","6.ETS.2.3","Select the appropriate safety equipment and tools needed to construct a prototype.",1,72,59,13,"6","Materials, Tools, and Manufacturing","Choose and safely use appropriate measuring tools, hand tools, fasteners, and common hand-held power tools used to construct a prototype.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC718684123&YearCode=2022","no"
"2022","10","SR","ES","8.ESS.2.5","Analyze data to determine the causes of a change in weather.",1,67,59,8,"8","Earth's Systems","Interpret basic weather data to identify patterns in air mass interactions and the relationship of those patterns to local weather.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC803361743&YearCode=2022","no"
"2022","11","SR","PS","7.PS.3.4","Explain how mass affects the amount of heat energy that one object can transfer to another.",1,44,35,9,"7","Energy","Conduct an investigation to determine the relationships among the energy transferred, how well the type of matter retains or radiates heat, the mass, and the change in the average kinetic energy of the particles as measured by the temperature of the sample.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC313192&YearCode=2022","no"
"2022","12","SR","LS","7.LS.2.2","Analyze a food web to describe how the ecological relationships among organisms influence populations in an ecosystem.",1,88,73,15,"7","Ecosystems: Interactions, Energy, and Dynamics","Describe how relationships among and between organisms in an ecosystem can be competitive, predatory, parasitic, and mutually beneficial and that these interactions are found across multiple ecosystems","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC903846698&YearCode=2022","no"
"2022","13","SR","LS","7.LS.2.3","Use a food web to determine which organisms in an ecosystem transfer energy from sunlight into food molecules.",1,96,76,20,"7","Ecosystems: Interactions, Energy, and Dynamics","Develop a model to describe that matter and energy are transferred among living and nonliving parts of an ecosystem and that both matter and energy are conserved through these processes.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC903843363&YearCode=2022","no"
"2022","14","SR","LS","7.LS.2.4","Determine what data should be collected to study how overfishing one population affects another population.",1,47,40,7,"7","Ecosystems: Interactions, Energy, and Dynamics","Analyze data to provide evidence that disruptions (natural or human-made) to any physical or biological component of an ecosystem can lead to shifts in all its populations.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC903849539&YearCode=2022","no"
"2022","15","CR","LS","7.LS.2.1","Analyze a food web to describe and explain the ecological relationship between two organisms and explain how changes to the populations of organisms affect the population sizes of other organisms.",3,56,50,6,"7","Ecosystems: Interactions, Energy, and Dynamics","Analyze and interpret data to provide evidence for the effects of periods of abundant and scarce resources on the growth of organisms and the size of populations in an ecosystem.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC903853728&YearCode=2022","no"
"2022","16","SR","ES","7.ESS.2.4","Analyze a water cycle model to determine what would cause an increase in evaporation.",1,54,42,12,"7","Earth's Systems","Develop a model to explain how the energy of the Sun and Earth’s gravity drive the cycling of water, including changes of state, as it moves through multiple pathways in Earth’s hydrosphere.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC814037351&YearCode=2022","no"
"2022","17","CR","PS","6.PS.1.6","Analyze the results of an investigation to determine whether a reaction was endothermic or exothermic, and show how the results should be organized in a lab notebook.",3,43,39,4,"6","Matter and Its Interactions","Plan and conduct an experiment involving exothermic and endothermic chemical reactions to measure and describe the release or absorption of thermal energy.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC631744146&YearCode=2022","no"
"2022","18","SR","TE","7.ETS.3.1","Interpret a model of a communication system to determine its source and storage.",2,75,65,10,"7","Technological Systems","Explain the function of a communication system and the role of its components, including a source, encoder, transmitter, receiver, decoder, and storage.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC804379456&YearCode=2022","no"
"2022","19","SR","TE","7.ETS.1.7","Describe the function of a prototype.",1,31,33,-2,"7","Engineering Design","Construct a prototype of a solution to a given design problem.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Grade%208&view=ALL&itemUIN=SC265230&YearCode=2022","no"
